sentiment,text
0,i left my phone in my dads car. most of the texts in there are probably about weeeeeeeeeed mistake
1,read psalm 116! i love it! now math homework! talk about bringing someone down!
1,"@MENTION damn gurl, you are busy! holla holla later"
1,woot woot!! haha gonna go to the movies again i'll be on my uncles iphone
1,"@MENTION it's not the message that bothered me, it's the stairs! but i'm doing better today."
1,ok folks must dash train to catch enjoy your day all spk laater bye
0,"@MENTION is live still broken ? cant find last weeks sega games to dl, tried from trial i had n got error code i want altered beast"
0,in mourning. ...the weekend is over
1,hanging out on tabby's trampoline. cooking out tonight. no meat for me though
1,"@MENTION ? ???? ?? ??????? ???, ?? ????? ???? @MENTION ????????? ???????? ??? ????"
0,upgrading ubuntu to bleeding edge to support internal wifi. currently using external usb
1,@MENTION i went n have now returned
0,"not made the 45 at 5 never mind, thanks to all for the follow friday. if you like what i waffle, then please follow me."
0,"@MENTION yes. and before you say it, it's not cheating, it's using my initiative! i've run out of tea tabs for it though"
0,that sounds soo good i havent eaten there since my birthday and i was sick then
1,@MENTION yay! we can't wait to see you guys!
1,"for the most part, had a nice evening"
0,a very sad day
0,"man, when is my new bed coming in??"
1,"and im gona upload a new picture. a stamp, my picture in it."
1,@MENTION anytime son one!
1,@MENTION but i'm gonna have to unfollow u as the excessive tagging pissed me off
0,"@MENTION baby! i love youuu yurr at workkk,-.-,i misss yu"
1,finally getting back on top of my fanfiction reading!
1,@MENTION hi together! thanks for the followfriday
1,staying overnight at meghan's in davis
0,@MENTION: haha i lost the 2nd time its w.eee
0,@MENTION even though they are obliged to wait 8 mins! so now i am back at home!
0,@MENTION only to the uk? bummer.
1,"@MENTION please ask me any questions you wish and i will do my best to help, i recall being where you are right now"
1,killing my rent virginity. damn these tunes for being so catchy!
0,"@MENTION it doesn't work, it just makes me feel better. you're right, why do it play people have to screw up a good thing."
1,"@MENTION phone is bulletproof, it was the ol college laptop that committed suicide. its gonna be an outside weekend"
1,2 dayz away from june 2nd which is my 22nd birthday...and u wonder y i like 2
1,30 seconds to mars is coming
0,@MENTION i think @MENTION is cock blocking the guys again! damn you girls!
0,@MENTION i am not sure i like the name john henry... i don't have a name yet but john henry sounds a little stiff and dull.
0,"why did @MENTION, @MENTION, @MENTION and others go out without me"
1,@MENTION wow - in all of the usa? shucks.
1,gonna see jonas brothers 3d concert experience tomorrow (finally ) i hope my mother doesnt change the plans!! i cant wait
0,i dont like to think of nea going home. it makes me sad. i wish we could just get an apt and live together! paaarty!
0,@MENTION is there a bully at your work?
1,just browsing itunes for a song i can buy
0,my internet is down.
1,@MENTION lol... fabulous. i am full of pointless info
1,@MENTION me too
1,tomorrow the countdown starts!! only 15 days left until exams!! whoot whoot lol
1,i am celebrating what i don't see
0,@MENTION thats abit harsh its obvious you don't
1,@MENTION you are so cute
1,"@MENTION thanks. seeing what you organized here, i bet you're organizing some nice surprises have fun!"
0,@MENTION i didn't realize she was teething and in pain!
0,@MENTION wow that last frown failed...heres another
0,gfail strikes again ?!? not able to open gmail
1,im goin to a sleepover!
0,"beside trying to figure out where to put my vote tomorrow, i´m trying not to loose my dream"
1,@MENTION you sound like your body is craving protein. forget the weetbix and go for a protein smoothie or an omelette
0,@MENTION i know -- i had to switch to something else. it looks like the oauth 1.0a spec will help.
1,@MENTION very cool!!! i gotta clean...ugh!!! but resting here too!!! sunblock=fail so i need some recovery time
0,"got denied for the airforce today, ill try again in a coupe months"
1,@MENTION - morning guy! hope you had a good rest
1,"@MENTION i meant for you, eat them on the way to the dentist office for a cleaning haha make them earn their money"
0,the poor boyfriend has hepatitis a
1,last day of break before i go back to school till august....year-round schools suck... never send your kid to one.
1,"pirate in the face a little facial charring and smoke, please team ninja honestly, sony and ms were eh.. gow 3 looks godly but that is"
1,@MENTION australia is gonna miss youu
0,@MENTION i hate life right now only cause in bed sweating and shit then back n forth 2 bathroom ...and that's all i'm gonna say
1,@MENTION because its 10:36 here
0,@MENTION por un mes en bayamon!! i miss my home
1,:: home sweet home yes! goodnight ::
1,@MENTION we shall film an incredible staceys mom like film clip and send it to you then u can give us free hugs and party with us
1,gettin off this... on the fone with denise & albert
0,you called me a bitch
1,i'm taking a look at my future piano lessons and it's scaring me... too many notes and not enough fingers
0,goodnite all. i think that naughty gnome has stole my teddy again.
0,@MENTION haha yeah i remember those days. folios are insane! they're mean to make people do them
1,@MENTION no i remember that song lol or at least i know that song haha...lets do a little disco and go to funckytown lol goin oldschool
1,@MENTION - can i have one........ for free?
0,"ughh, geology coursework"
1,@MENTION thank you very much
0,stuck in bed with the flu
1,glad 2 hear that alena got to ny okay. congested & relaxing while watching some of the special features on blu-ray of taken. great flick!
1,"@MENTION hrmm...i don't really have an recommendations of the top of my head! i usually just flip thru tattoo mags, n such!"
1,@MENTION no worries!! this thing doesn't have spell check and it should. i'm sure no one minds a little tweeting mistake. hehehe
1,is ready and waiting for the weekend to begin!
0,@MENTION me too ! and i thought she really wanted me
1,just had a printer issue client reported it would not print. that's what happens when the tray is not in all the way lol
0,is having a major disfunction a la tete; reluctant to move on after her traumatic experience from the diagnostic test. satii match2c tmrw
1,"spining the turntables to little richard long tall sally, need another copy to start jugglin it now"
1,i want to watch alice in wonderland.
0,"@MENTION haha.... i agree with that completely, except for the unpronounceable drug names it's strange looking chinese characters for me"
1,the blue one tastes like lucky charms marshmallows! that's crazy if true
1,@MENTION oh snap! dude. i am loving this story!! *flails*
0,sad to see her boss move to texas
1,"@MENTION yep! my boy boss is following me, and you too! i totally have to stop tweeting now huh!"
1,@MENTION you mean a man who cheats on his wife habitually and is a complete hypocrite... they have plenty of those already.
1,@MENTION - oh no..not another one!! i cna't take much more tonight...damn u @MENTION you tease!
0,@MENTION 2 and raining
0,@MENTION @MENTION u were both at bourke st???so near my workplace!why never come visit meeee???i upset
1,@MENTION keeping film in the fridge extends the life of it. it also works for developing paper
1,@MENTION i have not an artistic bone in my body - but i really like that logo! prob b/s i love symmetry!
0,i want some milk and poptarts. is that too much to ask?
1,@MENTION i just saw the gk preorder idk which one i like though lol
0,@MENTION your unreal. give me a poster please? haha
1,@MENTION awwwwwwwwwww *hugs* thanks sweety!!!
0,"bugger, missed the quiz again, 1st day back in office, too busy shovelling poo. rubbish. not having a good day"
0,classes tomorrow! totally wish they could extend our summer for another week. not happening.
1,"my sister's dress has to be 1930's style/themed dress for her pops concert this tuesday. if anyone has idea's, please share."
0,@MENTION no ah well. how are you? been tooo long my dear cuz!
1,@MENTION nice pic!!! thanks for sharing!!!
1,@MENTION you two are just the cutest & most creative couple!! heehee.
0,i have to leave devon today
0,scared bout this exam!!
1,oooh. i changed my mind. haha. banana it is !
1,peed off at the cricket? yep. end of the world? nope. y? we have first scan today
1,@MENTION i had to! lmaao! i didn't wanna forget that line lol. it was just once.
0,i am up waaaaay to early considering i have nothing to do today. i blame my stupid ear
0,i don't kno y but my feelings r hurt! i can't even sleep
0,at the apple store round 2. amazing facial hair boy is not here
1,"played badminton yesterday, and won a few xd games, feel good!"
0,@MENTION i feel the same way about tmobile
0,i wish i could just say im sorry for being crazy and i love you...and everything would be better ps i hate living out here i'm lonely
0,has her aat exam today!
0,"oh what a tease! 'do not open until july 17th' (my b-day) butttt, i don't wanna wait"
0,"oh where, o where, did my buhbie go? oh where, oh where, can he be? back down to 161 folks"
1,troquei meu background
1,"en route to middle of nowhere, alaska. will be out of touch with civilization for several days... shall miss you all!"
